0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0864197530864197,0.711111111111111,0.074074074074074,0.3703703703703704,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2571428571428572,0.1714285714285714,0.0,0.2222222222222222,0.0,0.1875,0.0625,0.234375,0.2647058823529412,0.0228571428571428,0.0411428571428571,0.0342857142857142,0.1714285714285714,0.0195918367346938,0.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.2647058823529412,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.2058823529411764,0.0,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184755090295065,0.145110847718158,1.1119799381027489e-06,0.0,0.0126050420168067,0.1020504201680672,0.1764705882352941,0.0,0.0,0.0,0.0529411764705882,0.0,0.0,0.0403361344537815,0.0365684735432634,0.0302521008403361,0.0369747899159663,0.0705882352941176,0.1109243697478991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.2892561983471075,0.1785123966942148,0.1983471074380165,0.4462809917355372,0.0991735537190082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813567639348602,3.3301630181400635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1831946791011514,0.0857142857142857,0.3,0.0,0.1078431372549019,0.1343283582089552,0.1343283582089552,0.0298507462686567,0.0746268656716417,0.3333333333333333,0.0171428571428571,0.001469387755102,0.0159183673469387,0.073469387755102,0.0012244897959183,0.0,0.0,0.1304347826086956,0.0,0.1594202898550724,0.0,0.1304347826086956,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.3736812506808692,0.1257847494433574,1.166769653534752e-06,0.0,0.0,0.0754285714285714,0.117391304347826,0.0888198757763975,0.0695652173913043,0.1565217391304347,0.0304347826086956,0.0782608695652174,0.0,0.0,0.0675721793734216,0.0447204968944099,0.0,0.0,0.0
0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.2666666666666666,0.0,0.1176470588235294,0.0648148148148148,0.0666666666666666,0.0555555555555555,0.2777777777777778,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0905133609134014,5.160881891497619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0654810290372148,0.0638297872340425,0.3191489361702128,0.0,0.0814814814814814,0.0681818181818181,0.1363636363636363,0.2727272727272727,0.0568181818181818,0.217391304347826,0.0316885468537799,0.006518786781349,0.0271616115889542,0.1167949298325033,0.0162969669533725,0.108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.3602328595170892,0.2263480612608907,5.868010832347997e-06,0.0,0.0138760407030527,0.0,0.0291396854764107,0.015263644773358,0.0777058279370952,0.1165587419056429,0.0485661424606845,0.0,0.0,0.0333024976873265,0.0301918248264224,0.0333024976873265,0.0,0.0,0.0
0.182514925771611,0.1428571428571428,0.2857142857142857,0.0833333333333333,0.1929824561403509,0.0,0.0,0.1111111111111111,0.0,0.3,0.1111111111111111,0.0326530612244897,0.1224489795918367,0.2448979591836734,0.054421768707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.2875029787148648,0.3387170623784754,4.711949126027675e-06,0.0,0.0,0.0,0.05,0.0,0.1999999999999999,0.3,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485207100591716,0.0426035502958579,0.2130177514792899,0.2840236686390532,0.2840236686390532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0864197530864197,0.1777777777777777,0.074074074074074,0.5925925925925926,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553381100861634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1578947368421052,0.0,0.0,0.6470588235294119,0.0,0.0,0.0,0.15625,0.2222222222222222,0.077562326869806,0.0997229916897506,0.0664819944598338,0.2493074792243767,0.0166204986149584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.0,0.0,0.0,0.1338913823647185,0.0,0.0,0.0,0.0591812865497076,0.1228070175438596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
